,CD3_T_cell-week1,Kupffer_cell_(Liver_resident_macrophage)-week1,Monocytes-derived_Macrophage-week1,Tregs-week1,cDC1-week1,B_cell-week1,CD4+_T_cell-week1,CD8+_T_cell-week1,Cholangiocyte-week1,Endothelial_cell-week1,Hepatic_stellate_cell-week1,Liver_sinusoid_endothelial_cell(LSECs)-week1,Mast_cell-week1,NK_cell-week1,pDC-week1,γδ_T_cell-week1,CD3_T_cell-week2,Kupffer_cell_(Liver_resident_macrophage)-week2,Monocytes-derived_Macrophage-week2,Tregs-week2,cDC1-week2,B_cell-week2,CD4+_T_cell-week2,CD8+_T_cell-week2,Cholangiocyte-week2,Endothelial_cell-week2,Hepatic_stellate_cell-week2,Liver_sinusoid_endothelial_cell(LSECs)-week2,Mast_cell-week2,NK_cell-week2,pDC-week2,γδ_T_cell-week2,CD3_T_cell-week4,Kupffer_cell_(Liver_resident_macrophage)-week4,Monocytes-derived_Macrophage-week4,Tregs-week4,cDC1-week4,B_cell-week4,CD4+_T_cell-week4,CD8+_T_cell-week4,Cholangiocyte-week4,Endothelial_cell-week4,Hepatic_stellate_cell-week4,Liver_sinusoid_endothelial_cell(LSECs)-week4,Mast_cell-week4,NK_cell-week4,pDC-week4,γδ_T_cell-week4,CD3_T_cell-week8,Kupffer_cell_(Liver_resident_macrophage)-week8,Monocytes-derived_Macrophage-week8,Tregs-week8,cDC1-week8,B_cell-week8,CD4+_T_cell-week8,CD8+_T_cell-week8,Cholangiocyte-week8,Endothelial_cell-week8,Hepatic_stellate_cell-week8,Liver_sinusoid_endothelial_cell(LSECs)-week8,Mast_cell-week8,NK_cell-week8,pDC-week8,γδ_T_cell-week8,CD3_T_cell-week12,Kupffer_cell_(Liver_resident_macrophage)-week12,Monocytes-derived_Macrophage-week12,Tregs-week12,cDC1-week12,B_cell-week12,CD4+_T_cell-week12,CD8+_T_cell-week12,Cholangiocyte-week12,Endothelial_cell-week12,Hepatic_stellate_cell-week12,Liver_sinusoid_endothelial_cell(LSECs)-week12,Mast_cell-week12,NK_cell-week12,pDC-week12,γδ_T_cell-week12
Liver_sinusoid_endothelial_cell(LSECs)-week2,0.952194434440289,1.0509493830880112,0.9336808898308406,0.8214668055126153,0.9647032318879805,1.0131209819999893,0.675746542025782,0.838989376840895,0.5776496301136285,1.1340384239409738,0.9879541893839145,1.0508941641671383,0.7400856736398995,0.8956285094570815,0.7287602050677352,0.8509900787124035,0.6271485168182853,0.7628559720419128,0.7258882117389789,1.0213768092638023,1.0949500787867112,0.7579915218087548,0.6971250844739836,0.536938023316607,0.855765011975471,0.7636705451356605,0.9782231428041338,0.0,1.1465246498120059,1.0685635476466928,0.5558954623504886,0.8707334970697693,1.0051548521117801,0.6974118873533386,1.0469996810290818,1.0086029978508528,0.5704077314843223,0.3306987186938888,0.7619402046317806,1.0263105485724564,0.6095019291900501,0.7081511898030397,1.1119038320415755,1.1123547687059256,0.6683697252767715,0.7304121407625128,0.8724967310791915,0.571170755877535,0.7746752615817124,1.0695691915786452,0.7352552090079344,0.7001222775063907,1.1023257007088305,0.49919414269038476,0.8198272371473339,1.03232517439273,0.37129909257157856,0.8885274223252404,0.8735738001829576,0.5079788404573946,0.674381913176172,0.8315591426529158,0.6219540117009943,0.4397970743469466,0.6639740036022073,1.0877035376554023,0.950720878986968,0.7987322068416405,1.0999557864617162,0.6963026081265946,0.5531584264971178,0.4866721034170234,0.7773076249569574,0.8354110791972746,0.6463321294727176,1.0822487764782402,0.6123022067992617,0.7646563577921079,1.0390127951038806,0.7173928285790973
Mast_cell-week2,0.6570827411434117,0.4092715843722111,0.6969792331943051,0.7549564402293082,0.8448804110472952,0.6420988441530531,0.7465502520081593,0.4991382945516992,1.0050893067718905,0.8204769286500647,0.7626736840984109,1.1545593018974147,0.7291583489593862,0.5796477013422793,0.9184553118816218,1.260559023174743,0.7053989530057602,0.9111149350628688,0.6186028405318285,1.1484828771453761,1.2877328523145626,0.6403270113815916,0.6513175056691425,0.6529355848944183,0.5744140577485493,0.6348818092714047,0.8708704119049964,1.1465246498120059,0.0,0.7579324507308678,0.9132628199983498,0.6335080656126719,0.697736421336123,0.7501469347992838,0.7128727769722487,0.5977224518105057,0.5653637593062755,1.0579965932402084,0.529359425774104,0.8768204919264956,0.7779151176834269,0.8091520211186346,0.8117860958457219,1.029183424646695,0.9058952276413917,1.0341945608546577,0.656182106322414,1.1345948040485665,0.8357666337361297,0.8241503840135253,0.5402610662404161,0.6998115028460254,0.649146962978949,1.0622418500094029,1.0030517632385119,0.5329303926756994,0.7516291273023491,0.990297979362706,0.7902996001344719,1.1046465054959493,1.4161645118671362,0.7909216731685667,0.7483562398709309,1.1921474560184302,0.8064938023364775,0.52154769539087,0.8511831062525732,0.814375447398712,0.8421818304101463,0.4800042458437265,0.9017870458113169,0.7572460495517895,0.9894908426944364,0.5164945461258856,0.6740628202004407,0.7621364955294475,0.8794272418748738,0.8512530644534321,0.5650947117901166,0.5442888464565889
NK_cell-week2,0.5713229318354293,0.8463428288091852,0.7038786752397221,0.5755867943061403,0.8440634796497977,0.49523352505491636,0.6850506130369012,0.8072777698961345,0.6968858838976115,0.8825677058340857,1.2143657212969592,0.7590940147283075,0.5265713940453253,0.8082327914886118,0.6063040122914138,1.1016928730519049,0.7227594656168848,0.891471238242897,0.7314920698224675,0.7788589413654453,1.0584404881480447,0.5964734529446095,0.6525575582625023,0.6309045482090827,0.5924625336247968,0.7328115776318685,0.9515765440346843,1.0685635476466928,0.7579324507308678,0.0,0.44981998434062287,0.621781487840015,0.13845576436513063,0.6111900321760888,0.9480584543052352,0.7425373407790894,0.6140753379831025,0.8587092821223046,0.8412026242065329,0.8958135247735006,0.9097151854813382,0.610955241185378,1.003346354697675,0.8506814247300964,0.8607538326282936,0.7937294616880859,0.5843971013129425,0.9116162475026512,0.7338934605192746,0.8464935002762818,0.7115690506791817,0.7716024792245816,1.1276420018379483,0.8223285447090333,0.8860856474759875,0.5631672376325825,1.0589719127865542,0.5965688843468012,1.0085464801209307,1.0073101599234402,1.0820765043198957,0.8840817759909773,1.0475157957285686,0.8378503027852149,0.9471344509474958,0.6228774559243675,0.834700815693042,0.8083390640824675,0.7846653584704641,0.6191713167835187,1.0217950387906458,0.689525793112693,0.6714244305448763,0.6995858436709981,0.4503456556349036,0.5450560635717934,0.8484630647784975,0.4155964762691071,0.6573800287151508,0.6607711497092947
pDC-week2,0.7912394763058073,0.5413336008455037,1.0437237681898632,0.6937676623067641,0.8364398312615915,0.39545487982930927,0.23778155275376167,0.8169894505230613,0.639423342040485,0.721299034085141,0.833012745714284,0.429848376502474,0.5050464384471574,0.6310639001096854,0.42058951367117137,0.8250799519393692,0.3829774694272706,0.549202999938105,0.4531888445690867,0.6298364057285808,0.8472755503704892,0.3427984053213432,0.34207444801752895,0.24444534511814153,0.3336668721587639,0.5471241737765234,0.5995678996299199,0.5558954623504886,0.9132628199983498,0.44981998434062287,0.0,0.28912872028464254,0.4760317549219202,0.4680651856275393,0.6846667165525779,0.9320046662510637,0.37043020320137976,0.32894839559275413,0.520637996791603,0.8124275462991823,0.6626164574513684,0.4722657555141305,0.9107594891591271,0.793829775310051,0.49832108901214256,0.32217554524149516,0.26687618290719484,0.48448908098795995,0.9060936813013809,0.5500101620836011,0.376530674413613,0.6004328827231962,0.9704139434932508,0.3462898020086951,0.6223878484304628,0.6378909288794771,0.5142685484987919,0.40481782203446026,0.47607735056279954,0.6576561710902414,1.0022759270444632,0.7003609740590764,0.7907328424502547,0.20005335382192013,0.4719362792307422,0.3778300554966436,0.4423861635656946,0.6019232967966586,0.6347508208426593,0.3830434047553879,0.3992139744263007,0.39144680707779855,0.77620525006048,0.7022654076646275,0.459996296850831,0.7762867632073716,0.5809234501490341,0.4573781473442935,0.37740812862975437,0.47274038816575914
γδ_T_cell-week2,0.8276209551680356,0.5184347348226159,0.9422926901598424,0.6463241780696299,0.5315286167447437,0.26787932817870186,0.34570125084035996,1.012610196331905,0.8068535050197616,0.6224900911039083,0.6108961161403278,0.5206389064199831,0.4061236804677738,0.49068924628891164,0.28955351629199844,0.6836115641907647,0.40100031257348845,0.4886764110477875,0.44081545375637055,0.418700504009467,0.8462689947030677,0.37023002029554186,0.19816132007036802,0.2798590691159315,0.14134952179720228,0.33527507607108464,0.5818560303097596,0.8707334970697693,0.6335080656126719,0.621781487840015,0.28912872028464254,0.0,0.520514500544933,0.3502114074595677,0.6871153277352007,0.5147306268962356,0.40560335951701165,0.5773755267023084,0.4992546509941642,0.941406679536174,0.5586941433630674,0.38966493184588036,0.6626586769926676,0.6381323813167243,0.4464008283858939,0.6176602500526926,0.12964053769167094,0.675973594771623,1.0675629949857133,0.3191437479368343,0.42418427239504064,0.8393049712104343,0.7111707571712786,0.7000895429999804,0.29244566510411885,0.46399489184961284,0.7607476683928459,0.4958403534757372,0.3955986341656319,0.6229999706632674,0.82441946571579,0.44056473239880567,0.905971170245176,0.44685458421266133,0.5811617453653418,0.3718305180942979,0.48536797844447566,0.5050715062588659,0.525750838626143,0.32253313221408164,0.4300805466919343,0.44604255841815854,0.7256496151894952,0.5210281259635668,0.48972335939171074,0.590769197041374,0.3433727833776363,0.5109341248274188,0.4126265748957738,0.34941538892814905
CD3_T_cell-week4,0.7601098327847037,0.7237584717424194,0.636841119537122,0.4212150268419943,0.5207159895114993,0.45511647987259896,0.631432200247008,0.9246768289171969,0.7318170477500718,0.8403327804835787,1.1607918116744576,0.7586976739850538,0.4387528542373057,0.8081834458758711,0.5970913535240996,1.1057685408278308,0.7426609360595832,1.028684501339727,0.6411664542452962,0.5479386266424805,0.9435455660521384,0.6714941942381125,0.6452942505935868,0.5630956382281709,0.4748907672074004,0.6963528567674846,1.0733271393841566,1.0051548521117801,0.697736421336123,0.13845576436513063,0.4760317549219202,0.520514500544933,0.0,0.5247424612740808,1.0737593029503716,0.6808949647204038,0.4271246208082742,0.8811453562415263,0.7620067271404666,1.0486192479077536,0.7811981022856334,0.6990245309271358,0.9052807564016988,0.7063455639829722,0.9370236704335052,0.8007151976978851,0.5818120338140119,0.8322009435846256,1.0087478503648408,0.8729463739427056,0.554232168731267,0.6415647840196508,0.9551168257125917,0.7227801304339918,0.7881721424010865,0.5634416654496373,0.9092885254339884,0.6683522643815691,0.9697378629033468,0.7593799666145895,1.0068429685002436,0.6951746862313186,0.8443276190637394,0.8103000247367262,1.0877428345529805,0.5942388309282733,0.8560993587692638,0.9888676705499282,0.9131619156754135,0.6611858738473996,0.9562201163559667,0.43254147099202,0.6624455116039483,0.532913570804156,0.3175879710908234,0.4596513909763015,0.8432609736128887,0.3245990350308283,0.8405963684255751,0.5664259992772029
Kupffer_cell_(Liver_resident_macrophage)-week4,0.5874319071903251,0.6285039658060942,0.8888441374270718,0.37734071333849317,0.5458134179042972,0.3258167673214297,0.5066085493223906,1.072469164010459,0.6530113084044331,0.7193163331142878,0.6372099457200723,0.6593890416062991,0.16621851499499563,0.2987830085039672,0.42567925594699474,0.5840426631254299,0.265229337754608,0.4475710758404686,0.4875915188415997,0.6264067702271618,1.2369140253170336,0.27707564755026326,0.37041205151990253,0.20916358185509087,0.3501978003761712,0.15258078937336028,0.6016039630121481,0.6974118873533386,0.7501469347992838,0.6111900321760888,0.4680651856275393,0.3502114074595677,0.5247424612740808,0.0,0.7853880937147965,0.5310957381559795,0.3663606671212021,0.4853105413249066,0.6647422370476048,0.5910831606587417,0.6063174859262561,0.3864572665534025,0.5870354830614043,0.7199810333862275,0.6208567179166623,0.660887579316555,0.5500360465847878,0.44370688749724285,0.69843960307534,0.4572063682684001,0.40249715836291067,0.614564760432401,0.9351150034350508,0.6329291400802882,0.33153302871160406,0.27709666493064444,0.5645211144495931,0.7304169970858525,0.42696420643927235,0.6211469431433132,0.9593882279581657,0.39406886330994717,1.0068853024866655,0.39573382756416864,0.8139067954353458,0.6813118229642081,0.3405848769670162,0.7538347701320766,0.5969067350349696,0.28997782580383935,0.7064435215547896,0.30578072594203676,0.40094355126169723,0.35812521445977863,0.5501068313319766,0.7079345655849982,0.44745071405631665,0.33096492406900246,0.5387725050352459,0.29555666387098256
Monocytes-derived_Macrophage-week4,0.838767411095387,0.680079102532497,1.3199054074895669,1.2436495867104378,0.9863915237253105,0.5639171265581651,0.7453667334426765,0.6817391675855253,1.0653178145645024,0.41793556775342755,0.7488517583583025,0.6434887525965522,0.809339545025787,0.47040697178728996,0.791402725190645,0.8187862859593487,0.811747370675227,0.7147518625458891,0.8038653251972643,0.9643016120143322,1.2030531139076241,0.49376376315969306,0.8070418955606333,0.738498570350552,0.8005951728089074,0.8000349823262158,0.7016280753338439,1.0469996810290818,0.7128727769722487,0.9480584543052352,0.6846667165525779,0.6871153277352007,1.0737593029503716,0.7853880937147965,0.0,1.1664654471803622,0.8444321091394585,0.5941079236499165,0.4982434369784454,0.7208738985201222,0.8497920259012595,0.6917046418574332,0.902863399630406,0.7658975431033055,0.6051639711054031,0.5646319867544941,0.6120133090250895,0.8636520883149423,0.6443196326917884,0.5519784185746764,0.7192350895059456,0.9248880935145327,0.7390275491911471,0.6384846708032312,0.7644063301292401,0.7053660194858153,0.7176848711209263,0.8344683307107941,0.5421524673769313,1.0581958533204203,1.5371927185057515,0.7588789714855604,1.4129553069072651,0.6221935561029364,0.4073975265546559,0.7841619235009836,0.6420124296446463,1.0087011106979686,0.7381067962648574,0.5535486454883667,0.46654271989798135,0.8198091434432536,1.3045811501541376,1.0220924639039375,0.8593698704129413,1.0331003278981912,0.8346621080663915,0.9277111473515722,0.49569719120097055,0.8780306971829218
Tregs-week4,0.643494740960933,0.7783981951457127,0.48028065407679543,0.5538502865959847,0.6242140179557226,0.5849140614786845,0.7289706979143813,1.1513704938841,1.0230419016371517,1.0329353675797777,0.7041502965689965,1.0370104474288766,0.5434305968133712,0.9278831161931113,0.7181387208091866,0.760128254640662,0.4924433524033769,0.9521393914537101,0.6906106126080627,0.8709557530924484,0.8537191000329614,0.6662403714553233,0.5253083680903332,0.5623700938360208,0.4916668265933677,0.49054919135039854,0.885302064440991,1.0086029978508528,0.5977224518105057,0.7425373407790894,0.9320046662510637,0.5147306268962356,0.6808949647204038,0.5310957381559795,1.1664654471803622,0.0,0.7696120751669896,0.9383996902699366,0.6411117035455779,0.9791168256952022,0.7977704608127145,0.5873653614322419,0.5395668671680705,0.9658604475144094,0.9063585658879048,1.1989671893703786,0.7163915623655392,0.8740745660436614,0.8013051463207115,0.9234573661728047,0.6747422868985298,0.7839935375734031,0.9334300180146713,1.2698679972440872,0.44570389022454204,0.5817184103768696,0.9651683375778031,0.7808481576012494,0.8104554784756817,0.5744794964993689,0.7886897660480536,0.5146401537189034,0.8036192500844366,0.9348899857622802,0.8359068797448362,0.8278358746523405,0.8998594839627407,0.6442223079790689,0.6772504223406939,0.7065900692858873,0.8430935853982582,0.8383615169528144,0.6941384285773433,0.4640961241938636,0.8389279592733684,0.48910626630375764,0.6506323148160376,0.831707951363859,0.8143093404280878,0.4662262843244226
cDC1-week4,0.9092121546413228,0.47406241795722137,0.8117735056066797,0.6884642578483506,0.6044742377160379,0.5883648022296901,0.46494204405609896,0.7028283326912659,0.801164359295203,0.9677752869974091,0.9376349539627277,0.7322350237219846,0.4522226978098963,0.5644645999803439,0.3388612938014117,1.1854002205085616,0.48275239423172434,0.6011875800558069,0.5612326027892375,0.8811752981610155,1.1143916339235178,0.334061623508602,0.4050781266628882,0.20831862545138813,0.41451159518128455,0.5056939498764575,0.5784239901252555,0.5704077314843223,0.5653637593062755,0.6140753379831025,0.37043020320137976,0.40560335951701165,0.4271246208082742,0.3663606671212021,0.8444321091394585,0.7696120751669896,0.0,0.4481368676896146,0.5779504095406464,1.045528183656151,0.5805906132411744,0.5788985983257733,1.039182095644416,0.8608674127355861,0.5362880717673357,0.6833927097919172,0.43432019932093213,0.5925052849847433,0.804403690459927,0.7019793390255431,0.2943994209586057,0.5932668174542165,0.670390836365949,0.5184630590705633,0.6741977081405341,0.5290489917115948,0.3361799934061036,0.7041350193019641,0.5505136171145142,0.7589256990343249,1.1032473339586364,0.5584034158327885,0.687026332720867,0.5720722866203058,0.6208402751730404,0.6505761868022952,0.7775052841648702,0.8283427002424442,0.6655998258274626,0.3663927684411109,0.5106591008514685,0.13002817582984905,0.6745861856463047,0.4609629581636284,0.3711496985751571,0.7618885746972489,0.4853293457635498,0.44054923394893497,0.6480489894978912,0.34614373905580964
B_cell-week4,1.0157807516605266,0.8471819733577854,1.0640839677529816,0.9754851341398285,0.7091663365354521,0.7008320717045015,0.6408828788623037,0.6998799836994616,0.5170285601808027,1.023614453766173,0.926355906733306,0.629286418287763,0.5791950636002737,0.620767138895328,0.5226954188782706,0.696514390847035,0.43461315926831257,0.46224068469426205,0.7249973303167144,0.9103880538385886,0.9270892089059504,0.3009767183862232,0.5153598391712301,0.30148159718866374,0.5044699115886355,0.5043766297552243,0.5847867525723336,0.3306987186938888,1.0579965932402084,0.8587092821223046,0.32894839559275413,0.5773755267023084,0.8811453562415263,0.4853105413249066,0.5941079236499165,0.9383996902699366,0.4481368676896146,0.0,0.4541248638017741,0.7046449650270374,0.7717754756474627,0.4420741786234186,0.9894273440153102,0.846142743582404,0.6359913183600113,0.5669114377620585,0.6323295338946957,0.36781154864363375,0.5052958102748872,0.696693258000152,0.4763457369746008,0.8313964274768878,0.9434235650613068,0.31350310901489153,0.5553669711605823,0.8622018425357912,0.35268387015819,0.6388175634085554,0.4925334954325479,0.6213573404126249,0.9169315046930765,0.49038639639939574,1.0434235140397103,0.26402264002395415,0.48540761544548394,0.9733114822950288,0.5852566206466285,0.7855109987739547,0.7015461631622741,0.5811899980487913,0.30539917879003187,0.48054761964987414,0.8906984669351249,0.7188805271323735,0.7530953680671943,1.1232779244203823,0.4745501145650497,0.839381042328083,0.657245836064308,0.5774506496140621
CD4+_T_cell-week4,0.7398288606284904,0.388964716401596,1.12101468464036,0.6964825072866434,0.6811052654259284,0.3470012840251452,0.5355128960969953,0.7149793234267127,0.8255313598734517,0.5740623275375851,0.8986642003987315,0.76582201973211,0.5486026254056342,0.7413109250049785,0.7871703396276942,0.8960556427250708,0.5338341855848605,0.7377391966113145,0.6408337647222923,0.9998281741603053,0.7335784052216561,0.48083707399046116,0.47701252101202074,0.3335569372356878,0.39797382704129947,0.5464201833772704,0.7554826916392117,0.7619402046317806,0.529359425774104,0.8412026242065329,0.520637996791603,0.4992546509941642,0.7620067271404666,0.6647422370476048,0.4982434369784454,0.6411117035455779,0.5779504095406464,0.4541248638017741,0.0,0.7855552501951466,0.8213249223950353,0.6348490685419729,0.7104384211090791,0.7337422062932324,0.8916794810607216,0.4723452240648537,0.6640694838679063,0.47781229852935536,0.784039921424229,0.7796836163175338,0.2646046558367672,0.7195444962031885,0.9808851404804633,0.5611772838183335,0.6627395629238917,0.7029574093166322,0.499917353036463,0.6926682529408599,0.642454951154418,0.5149769333952516,1.1803419153671852,0.6030917423282836,0.8454236768488165,0.5969633135033228,0.49913548216496584,0.5795314634126439,0.6830088640658811,0.9039279092058962,0.8323820862232154,0.5716776629820204,0.27030253065235244,0.618809141697227,1.2293606633596355,0.689621191480464,0.6953108242956527,0.9334544432083133,0.5800636147811618,0.8155844117048681,0.46468445349846865,0.3656577030451026
CD8+_T_cell-week4,0.8681947043929086,0.919091483786863,1.0647153816476496,0.7591585855176073,0.9830827022985917,0.772441781576093,0.8913510540187879,0.6196070744848872,0.6921587346093987,0.9800885111970637,0.7333598398882373,0.6228906399284742,0.5295377471107237,0.5430915568661658,1.0480365935098217,0.5222768959303682,0.43488133050216915,0.5515166383103063,0.7661341226397609,1.0214632304987157,1.2670575472660595,0.4941974677610934,0.8122069265799203,0.6546178847185585,0.80096611375839,0.5370593528836677,0.6810628673482572,1.0263105485724564,0.8768204919264956,0.8958135247735006,0.8124275462991823,0.941406679536174,1.0486192479077536,0.5910831606587417,0.7208738985201222,0.9791168256952022,1.045528183656151,0.7046449650270374,0.7855552501951466,0.0,1.0738194258679923,0.9382733781679298,0.8728685484035463,0.8707207340305944,0.9908731876123222,0.6567099911818048,1.0462160741616202,0.7807902312599062,0.6690106776809055,0.8096192980361758,0.7752035514693212,0.9203063794624942,1.242681879959938,0.9076259953321214,1.0588965688057437,0.724732520011304,0.7818196863112941,0.9491385059262479,0.49390686918171467,1.1581222330044718,1.325057221119112,0.8707912860724818,1.1165764155125133,0.7154096354375219,1.1035240561441464,0.8612485525581067,0.3063703149543029,0.8594571923685864,0.6364358768679529,0.9093568322109592,1.0486206775185791,0.9984431853120719,0.6433952744289713,0.7497386690849812,1.295555160521862,1.0574584725581961,1.017884541419629,1.0996715598782396,0.43608291267599286,0.596628357024459
Cholangiocyte-week4,1.0687631504807353,0.8352630083470515,0.938321137943473,0.7313712075943481,0.6570359812657869,0.5862886717695618,0.46694725476540455,1.0122485611691,0.8869523292671064,0.9126919751081235,0.4968306933581136,0.609376163870875,0.5975769036785952,0.9089297423105307,0.5184498960313666,1.016073466109299,0.6978294614149418,0.7458386573714225,0.9967654922514175,0.8850916789728402,0.8876152327681252,0.5792342453369416,0.46085200970680407,0.6997301186814724,0.8935916129520094,0.756205693474568,0.8775356217622635,0.6095019291900501,0.7779151176834269,0.9097151854813382,0.6626164574513684,0.5586941433630674,0.7811981022856334,0.6063174859262561,0.8497920259012595,0.7977704608127145,0.5805906132411744,0.7717754756474627,0.8213249223950353,1.0738194258679923,0.0,0.7548854906335967,0.7827564624262251,1.3485714687294332,0.6494920855024408,1.0718250907944755,0.7369469320764173,0.6675971366039631,1.1773004925564832,0.700871751617335,0.559575424260987,0.6285227335585161,0.8202103569565272,0.870397058338679,0.5526017625387327,0.6677236784005963,0.8157884428581237,0.3877670922627743,0.8328743836951152,0.8323184457375905,0.7981391496487025,0.522302168964142,0.7701573369384017,0.6563222675496662,0.7629569305596379,0.9157459002203137,0.8124320960243689,0.44198597170342535,0.9807444653690652,0.4989379397624366,0.7775547214723834,0.3925672551752877,0.4829555558209392,0.7152943320085678,0.5486922657855404,0.6637182264822787,0.7258992917120312,0.7421749149490551,0.7863007933950275,0.5797700028185719
Endothelial_cell-week4,0.6106794599837368,0.699028132943506,1.0542387619860079,0.7151825792731181,0.7651338048776246,0.4329433360062097,0.801487602558721,0.992384052386853,0.7537864522735326,0.7303800482383203,0.9608155725441485,0.8022855723732677,0.6678819460397292,0.5199631861824723,0.35947543976185237,0.6724618066721476,0.40125609577940047,0.5612724150957334,0.760519393715311,0.7433270685107771,0.9404101818064037,0.43322918275819444,0.33013719879350634,0.432193640098696,0.44882386728266155,0.3125347085518674,0.5804340562923176,0.7081511898030397,0.8091520211186346,0.610955241185378,0.4722657555141305,0.38966493184588036,0.6990245309271358,0.3864572665534025,0.6917046418574332,0.5873653614322419,0.5788985983257733,0.4420741786234186,0.6348490685419729,0.9382733781679298,0.7548854906335967,0.0,0.4475336287671893,0.7408493614714022,0.6204341591824469,0.8593501082678424,0.4187109632084334,0.5066347827238651,0.5590526386235448,0.421457349495192,0.5028323688388956,0.8960993267948411,0.6313771843914189,0.5457345831674806,0.4007133866711956,0.7564770995925764,0.8438387712209474,0.5450790655602878,0.6633011131237196,0.5289845805856132,0.8364899041032756,0.3702739714533565,0.9768719096463153,0.5147322321491807,0.5107703931037324,0.6433666718066409,0.5990188111093966,0.5115788687653317,0.4946010473966139,0.2867396985433356,0.45870276493064155,0.7089383913581404,0.8541557121228132,0.4171981151707568,0.5500481665344067,0.6588656002997435,0.3658657645558733,0.546366915704279,0.5720551559524041,0.6431139279501088
Hepatic_stellate_cell-week4,0.6487762928430278,0.5191685867847046,1.1410601406624157,0.5214555514429948,0.7331775740670214,0.41809248889642814,0.8524447685910517,1.4246034946101198,1.0578647553912661,0.5454699273320192,0.6203997089690687,0.8763611397092304,0.863827200973766,0.7836374301100087,0.9484799303136033,0.6325773726863595,0.6085812039050134,0.9997602570487042,0.9046924223626074,0.7212384004717575,0.6659457135884121,0.848479698784564,0.6435021307091982,0.8013659025717824,0.6852589893910762,0.5044255867920189,0.866925990258121,1.1119038320415755,0.8117860958457219,1.003346354697675,0.9107594891591271,0.6626586769926676,0.9052807564016988,0.5870354830614043,0.902863399630406,0.5395668671680705,1.039182095644416,0.9894273440153102,0.7104384211090791,0.8728685484035463,0.7827564624262251,0.4475336287671893,0.0,0.8755296359478597,1.1675370238682374,1.0329874937676997,0.8679975317221008,0.5149868438595149,1.0731951342367703,0.5780334792214552,0.5293378500536694,0.6672173084474147,0.713229276913928,0.8128908769616785,0.4863504771044712,0.8148875167103902,1.0649070743528068,0.6789865952578775,0.8157051794274991,0.45250972517693155,0.9438428214813848,0.42875172237031745,0.8272006558006227,0.7449811348196178,0.8835376515928308,0.5827317960702452,0.48284581736383647,0.7405636551418977,0.8168332489301591,0.5863710273316829,0.8115300761724697,0.9823753180751903,0.979526491235135,0.4760827579753417,0.8801929104848281,0.6875749815932441,0.9003220789843266,0.7520635815784326,0.7324912529043934,0.820901823823931
Liver_sinusoid_endothelial_cell(LSECs)-week4,0.9503647494058103,0.9143332987784238,1.1261891120066743,0.7292286283848318,0.7742587815980936,0.6786092804505732,1.1179351788883463,0.9928916153711516,0.9103571506360436,0.5138829765487654,1.2964295573584694,0.8303234146573146,0.6288593163024954,0.5211385523019169,0.7303551072911924,0.6116529318200992,0.813755130858517,0.8532286661702162,0.5701995199964596,0.38141905000632637,1.078581059949478,0.9482892689770119,0.92718071300022,0.7242469447458961,0.5885774032468906,0.6008085892117145,0.8578773217894362,1.1123547687059256,1.029183424646695,0.8506814247300964,0.793829775310051,0.6381323813167243,0.7063455639829722,0.7199810333862275,0.7658975431033055,0.9658604475144094,0.8608674127355861,0.846142743582404,0.7337422062932324,0.8707207340305944,1.3485714687294332,0.7408493614714022,0.8755296359478597,0.0,0.7266764107183,0.49357226048336267,0.6034184800910135,0.9438823928943127,1.0760158058350142,0.6524788169543412,0.9411533374924987,1.3104670822392421,0.7776867149480238,0.6150192786834894,0.868266101163012,0.8963066070796143,0.99390069568623,1.164067634728383,0.6156312013562001,0.6078434540098338,1.0192543450179754,0.7495377529830439,1.1176307706530753,0.8134800916077598,1.0209523162720209,0.7213165145294671,0.7946929773505403,1.369445396288667,0.6941084006770911,0.9954546020607866,0.6090613113690613,0.8107317305185573,1.1191752668930963,0.6764773372895769,0.9170055503408165,0.7386763885791854,0.6506819168846791,0.6956553599942732,0.9011745669416145,0.8081347476028586
